response;title;year;rated;released;runtime;genre;director;writer;actors;plot;language;country;awards;poster;metascore;imdbRating;imdbVotes;imdbID;type;season;episode;seriesID
True;A Summer Dress;1996;N/A;22 Jun 1997;15 min;Short, Comedy, Drama;François Ozon;François Ozon;Sébastien Charles, Frédéric Mangenot, Lucia Sanchez;It's summer. Sébastien loves the singer Sheila. Lucia loves boys. And all Luc wants is to get a nice tan...;French;France;2 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTYyMDgyMjE1NV5BMl5BanBnXkFtZTgwMDYwMzgwMzE@._V1_SX300.jpg;N/A;7,1;1,306;tt0118036;movie;;;
True;What Is It?;2005;UNRATED;27 Jan 2005;72 min;Drama;Crispin Glover;Crispin Glover;Michael Blevis, Carlos Richardson, Lisa Fusco, Steven C. Stewart;What Is It? is a bewildering, unnerving, surreal, blackly comic film from the visionary mind of Crispin Glover that tells the inner and outer struggles of a young man facing villains and demons on multiple planes.;English;USA;2 wins.;http://ia.media-imdb.com/images/M/MV5BMzg1MDE1OTU3NF5BMl5BanBnXkFtZTcwNTk1ODQxNA@@._V1_SX300.jpg;N/A;5,9;738;tt0118141;movie;;;
True;Two Women, Two Men;1998;N/A;05 Mar 1998;93 min;Comedy;Vivian Naefe;Vivian Naefe, Walter Kärger, Barbara Jago, Pamela Katz;Heino Ferch, Aglaia Szyszkowitz, Gedeon Burkhard, Hilde Van Mieghem;Nick and Charlotte are a married couple. As both are more than busy earning money, there is no time for love or sex - only Tuesdays. Soon, Charlotte finds a lover, Luis, who is an ...;German;Germany;N/A;http://ia.media-imdb.com/images/M/MV5BMjE3MjExODUxMF5BMl5BanBnXkFtZTcwNTMyODcxMQ@@._V1_SX300.jpg;N/A;6,6;242;tt0118535;movie;;;
True;An American Werewolf in Paris;1997;R;25 Dec 1997;105 min;Comedy, Fantasy, Horror;Anthony Waller;John Landis (characters in An American Werewolf in London), Tim Burns, Tom Stern, Anthony Waller;Tom Everett Scott, Julie Delpy, Vince Vieluf, Phil Buckman;An American man unwittingly gets involved with French werewolves who have developed a serum allowing them to transform at will.;English, French;UK, Netherlands, Luxembourg, USA, France;3 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTMyMTg2MjI0Ml5BMl5BanBnXkFtZTYwNjc5ODc4._V1_SX300.jpg;31;5,1;18,927;tt0118604;movie;;;
True;Amnesia;1997;R;07 Jun 1997;88 min;Thriller;Kurt Voss;David Henry (story), Christopher Belden (story), David Henry (screenplay), Christopher Belden (screenplay), Kurt Voss (screenplay);Nicholas Walker, Dara Tomanovich, Sally Kirkland, Vincent Berry;Paul Keller is a married pastor who preaches piety on Sunday, while carrying on a torrid affair with the local school teacher, Veronica Dow, during the week. The lovers concoct a scheme to ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTIzNzcyMjQ5OV5BMl5BanBnXkFtZTcwMzE4MjYyMQ@@._V1_SX300.jpg;N/A;4,4;212;tt0118608;movie;;;
True;Doomsday Rock;1997;N/A;24 Aug 1997;96 min;Sci-Fi;Brian Trenchard-Smith;David Bourla, Michael Norell;Connie Sellecca, Ed Marinaro, Jessica Walter, Kent McCord;Dr. Paul Sorenson, a noted astronomer, believes that an approaching comet will collide with earth based on his study of an ancient civilization's prophetic timeline. Frustrated by his ...;English, French;USA, Canada;N/A;N/A;N/A;4,2;215;tt0119009;movie;;;
True;Ernest Goes to Africa;1997;PG;01 Sep 1997;90 min;Family, Comedy;John R. Cherry III;John R. Cherry III;Jim Varney, Linda Kash, Jamie Bartlett, Claire Marshall;The title says it all. There's a mix up involving stolen diamonds which Ernest has (naturally) made into a yo-yo and given to his would be girlfriend, Rene. But Rene wants a man of action, ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTU5NDEyMDI2OV5BMl5BanBnXkFtZTcwMzk0OTYxMQ@@._V1_SX300.jpg;N/A;4,7;1,514;tt0119068;movie;;;
True;The Gingerbread Man;1998;R;23 Jan 1998;114 min;Thriller;Robert Altman;John Grisham (story), Clyde Hayes (screenplay);Kenneth Branagh, Embeth Davidtz, Robert Downey Jr., Daryl Hannah;Lawyer Rick Magruder has a one-night-stand affair with caterer Mallory Doss. He becomes hooked on her, and when he learns her nut-case father Dixon is threatening her, he puts the weight of...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTQ1NTg5ODg3NV5BMl5BanBnXkFtZTcwNTUwODgxMQ@@._V1_SX300.jpg;65;5,7;9,109;tt0119196;movie;;;
True;Goldrush: A Real Life Alaskan Adventure;1998;N/A;08 Mar 1998;96 min;Adventure;John Power;Jacqueline Feather, David Seidler;Alyssa Milano, Bruce Campbell, Stan Cahill, Tom Scholte;A girl from high society joins an all-male expedition to Alaska during the 1899 gold rush.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BOTAxNTczMDg4Nl5BMl5BanBnXkFtZTcwMTQ0MTIyMQ@@._V1_SX300.jpg;N/A;5,9;299;tt0119213;movie;;;
True;The Invader;1997;R;12 Sep 1997;93 min;Action, Sci-Fi, Thriller;Mark Rosman;Mark Rosman;Sean Young, Ben Cross, Daniel Baldwin, Nick Mancuso;Good alien from a dying race must impregnate an Earth woman to avoid extinction of his race. Bad alien whose race helped wipe out good alien's race doesn't want to see this happen.;English;Canada, USA;N/A;http://ia.media-imdb.com/images/M/MV5BMjA2MjUwMzc4OV5BMl5BanBnXkFtZTcwNTY2NDIyMQ@@._V1_SX300.jpg;N/A;3,7;340;tt0119380;movie;;;
True;Moonbase;1997;R;06 Dec 1997;89 min;Action, Sci-Fi;Paolo Mazzucato;Brian DiMuccio (story), Dino Vindeni (story), Paolo Mazzucato (story), Brian DiMuccio (screenplay), Dino Vindeni (screenplay);Scott Plank, Jocelyn Seagrave, Robert O'Reilly, Kurt Fuller;The most dangerous criminals in the universe escape from the Off-World Penitentiary and stow away to the quiet Moonbase Waste Disposal Plant. Hidden beneath the lunar surface lies an ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BNTM0MDE0MDA3MV5BMl5BanBnXkFtZTcwNjEzMjM5OA@@._V1_SX300.jpg;N/A;3,7;237;tt0119700;movie;;;
True;Out to Sea;1997;PG-13;02 Jul 1997;106 min;Comedy, Romance;Martha Coolidge;Robert Nelson Jacobs;Jack Lemmon, Walter Matthau, Dyan Cannon, Gloria DeHaven;A failed gambler, intent on meeting a rich widow, tricks his widowed brother-in-law into boarding a cruise ship as dance hosts.;English, Italian, Japanese, Spanish;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTk0MTk0OTU3Ml5BMl5BanBnXkFtZTcwOTYyMjYyMQ@@._V1_SX300.jpg;N/A;6;5,960;tt0119848;movie;;;
True;Plan B;1997;R;03 Oct 1997;102 min;Comedy, Romance;Gary Leva;Gary Leva;Jon Cryer, Lisa Darr, Lance Guest, Mark Matheisen;A group of friends in their 20s and 30s wrestle with the fact that their lives haven't turned out like they planned.;English;USA;2 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTQwNTE0MzMzNV5BMl5BanBnXkFtZTcwNTE5ODQyMQ@@._V1_SX300.jpg;N/A;6,2;152;tt0119902;movie;;;
True;Runaway Car;1997;PG;21 Jan 1997;90 min;Action, Adventure, Comedy;Jack Sholder;Paul F. Edwards;Judge Reinhold, Nina Siemaszko, Brian Hooks, Paul Eiding;A nurse apprentice, who had a bad day at work, meets a computer programmer at a car garage. The man is urged to go somewhere, but his car is not ready yet, so the nurse offers him a ride. ...;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMWE4NDdmNmQtMWU4ZS00NDlmLWE3MmMtNjcyYjAzNjRmN2U0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg;N/A;5,1;804;tt0120041;movie;;;
True;Too Close to Home;1997;N/A;29 Apr 1997;115 min;Crime, Drama;Bill Corcoran;Adam Greenman, Alan Hines;Judith Light, Ricky Schroder, Sarah Trigger, Dorothy Gordon;The 29 years old lawyer Nick Donahue is still living with his mother (Diana). To escape from her possessive behavior he decides to look for a flat of his own. Diana can't stand the idea of ...;English;USA;N/A;N/A;N/A;6,5;184;tt0120350;movie;;;
True;Blade;1998;R;21 Aug 1998;120 min;Action, Horror;Stephen Norrington;David S. Goyer;Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright;A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.;English, Russian;USA;4 wins & 7 nominations.;http://ia.media-imdb.com/images/M/MV5BMTQ4MzkzNjcxNV5BMl5BanBnXkFtZTcwNzk4NTU0Mg@@._V1_SX300.jpg;45;7,1;184,356;tt0120611;movie;;;
True;My Giant;1998;PG;10 Apr 1998;103 min;Comedy, Drama, Sport;Michael Lehmann;Billy Crystal (story), David Seltzer (story), David Seltzer (screenplay);Billy Crystal, Kathleen Quinlan, Gheorghe Muresan, Joanna Pacula;Billy Crystal plays a Hollywood agent who stumbles upon Max, a giant living in Romania, and tries to get him into the movies.;English, Romanian;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTk1MDI1MTM2MV5BMl5BanBnXkFtZTcwMTEyMjgyMQ@@._V1_SX300.jpg;N/A;4,9;5,736;tt0120765;movie;;;
True;eXistenZ;1999;R;23 Apr 1999;97 min;Horror, Sci-Fi, Thriller;David Cronenberg;David Cronenberg;Jennifer Jason Leigh, Jude Law, Ian Holm, Willem Dafoe;A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.;English;Canada, UK;3 wins & 7 nominations.;http://ia.media-imdb.com/images/M/MV5BMTUwMjc1NDM2N15BMl5BanBnXkFtZTcwMDQ0MTIyMQ@@._V1_SX300.jpg;68;6,8;75,624;tt0120907;movie;;;
True;Hi-de-Hi!;1980–1988;N/A;01 Jan 1980;60 min;Comedy;N/A;David Croft, Jimmy Perry;Paul Shane, Ruth Madoc, Jeffrey Holland, Felix Bowness;Comic goings on in this series set in an English holiday camp called Maplins. The title comes from the camp's greeting, which the staff are meant to say with enthusiasm but all too often ...;English;UK;1 win & 4 nominations.;http://ia.media-imdb.com/images/M/MV5BMTcyMTkzMDg3NV5BMl5BanBnXkFtZTcwNzQ4OTQyMQ@@._V1_SX300.jpg;N/A;6,8;548;tt0123349;series;;;
True;Artemisia;1997;R;08 May 1998;98 min;Biography, Drama, History;Agnès Merlet;Patrick Amos, Agnès Merlet (screenplay), Agnès Merlet (story), Christine Miller (screenplay), Christine Miller (story);Michel Serrault, Valentina Cervi, Predrag Manojlovic, Luca Zingaretti;Artemisia Gentileschi (1593-1653) was one of the first well-known female painters. The movie tells the story of her youth, when she was guided and protected by her father, the painter ...;French;France, Italy, Germany;Nominated for 1 Golden Globe. Another 1 win & 3 nominations.;http://ia.media-imdb.com/images/M/MV5BMzgyMjg3MjE2MF5BMl5BanBnXkFtZTYwNDE1OTM5._V1_SX300.jpg;N/A;6,8;1,740;tt0123385;movie;;;
True;Earth: Final Conflict;1997–2002;TV-PG;06 Oct 1997;60 min;Action, Drama, Mystery;N/A;Gene Roddenberry;Von Flores, Leni Parker, Anita La Selva, Richard Chevolleau;When an alien species comes to Earth bearing boons to Humanity, a few suspicious humans seek to learn and resist the newcomers' true designs.;English;USA, Canada, Germany;Nominated for 2 Primetime Emmys. Another 4 wins & 25 nominations.;http://ia.media-imdb.com/images/M/MV5BMTIyMDU0MDk2MV5BMl5BanBnXkFtZTcwNjUwMjgxMQ@@._V1_SX300.jpg;N/A;6,3;2,886;tt0123816;series;;;
True;Carriers;1998;N/A;27 Oct 1998;105 min;Thriller;Alan Metzger;Patrick Lynch (book), Joyce Heft Brotman (teleplay);Judith Light, Pamela Reed, Philip Bosco, Bill Nunn;A female Army doctor and a journalist team up to track a killer virus.;English;USA, Germany;N/A;http://ia.media-imdb.com/images/M/MV5BMTUwMjY3NjU3OF5BMl5BanBnXkFtZTcwMDUyNTgxMQ@@._V1_SX300.jpg;N/A;5,1;184;tt0125034;movie;;;
True;The Naughty Stewardesses;1974;R;29 Jan 1975;102 min;Comedy, Drama;Al Adamson;Bruce Feld, Samuel M. Sherman;Robert Livingston, Connie Hoffman, Richard Smedley, Donna Young;Sexy air stewardesses - four naughty female flight attendants - become involved with a wealthy womanizer, with unsurprising results. They live out their wildest sexual softcore nude fantasies.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTg5MjU4NTE4NV5BMl5BanBnXkFtZTcwNzE2OTYzMQ@@._V1_SX300.jpg;N/A;2,5;221;tt0125430;movie;;;
True;Pitch;1997;N/A;N/A;81 min;Documentary;Kenny Hotz, Spencer Rice;Kenny Hotz, Spencer Rice;Kenny Hotz, Spencer Rice, Samuel Z. Arkoff, Jay Bergeren;Two young writers try to pitch their script to the big and famous.;English, Italian;Canada;1 win.;http://ia.media-imdb.com/images/M/MV5BMTYxNjQ2NjY3NV5BMl5BanBnXkFtZTcwNTEyNzUyMQ@@._V1_SX300.jpg;N/A;6,7;546;tt0125459;movie;;;
True;Pecker;1998;R;09 Oct 1998;87 min;Comedy, Drama;John Waters;John Waters;Edward Furlong, Christina Ricci, Bess Armstrong, Mark Joy;A Baltimore sandwich shop employee becomes an overnight sensation when a photographer's photos he's taken of his weird family become the latest rage in the art world. The young man is ...;English;USA;2 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTU4NTYxOTM1MF5BMl5BanBnXkFtZTcwNzc5OTkxMQ@@._V1_SX300.jpg;66;6,4;11,489;tt0126604;movie;;;
True;Saban's Ninja Turtles: The Next Mutation;1997–1998;TV-Y7;12 Sep 1997;20 min;Action, Adventure, Comedy;N/A;N/A;Jarred Blancard, Mitchell A. Lee Yuen, Dean Choe, Richard Yee;"In this live-action TV series, the Turtles are older than in the movies or cartoon, and are joined by a fifth, female Turtle. &quot;Venus De Milo&quot; mutated with the other 4 Turtles but was washed...";English;Canada, USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTU1MTA4NjY2OV5BMl5BanBnXkFtZTcwMTQ0NzEyMQ@@._V1_SX300.jpg;N/A;4,5;907;tt0127388;series;;;
True;The Kingdom;1994;N/A;24 Nov 1994;279 min;Comedy, Drama, Fantasy;N/A;N/A;Ernst-Hugo Järegård, Kirsten Rolffes, Holger Juul Hansen, Søren Pilmark;The Kingdom is the most technologically advanced hospital in Denmark, a gleaming bastion of medical science. A rash of uncanny occurrences, however, begins to weaken the staff's faith in ...;Danish, Swedish;Denmark, Italy, Germany, France, Norway, Sweden, Netherlands;20 wins & 2 nominations.;http://ia.media-imdb.com/images/M/MV5BNzY5NDU5MTgyOV5BMl5BanBnXkFtZTcwNDU0NDQzMQ@@._V1._CR37,38,277,403_SY132_CR1,0,89,132_AL_.jpg_V1_SX300.jpg;N/A;8,5;13,423;tt0127392;series;;;
True;Grey Owl;1999;PG-13;01 Oct 1999;118 min;Biography, Drama, Western;Richard Attenborough;William Nicholson (screenplay);Pierce Brosnan, Stewart Bick, Vlasta Vrana, Annie Galipeau;The story of the life and work of the Canadian fur trapper-turned-conservationist who claimed to be an aboriginal North American.;English, Ojibwa, Sioux, French;UK, Canada;1 win & 5 nominations.;http://ia.media-imdb.com/images/M/MV5BMTMwOTIwNzE2N15BMl5BanBnXkFtZTcwMTc2MjUyMQ@@._V1_SX300.jpg;N/A;6;2,718;tt0128239;movie;;;
True;Strong Island Boys;1997;N/A;N/A;90 min;Drama;Mark Schiffer;Mark Schiffer;Tommy J. Michaels, Selma Blair, Herbert Russell, Tom Lock;Ari is a junior-high student who likes wrestling and lifting weights more than anything else. One day at a local park he and his friend Jeremy are brutally beaten by a group of older guys. ...;English;USA;1 win & 1 nomination.;N/A;N/A;7,4;55;tt0131037;movie;;;
True;The Man and the Challenge;1959–1960;N/A;12 Sep 1959;30 min;Adventure;N/A;N/A;George Nader;Dr. Glenn Barton is a scientist, explorer and all around adventurer which makes him perfect for the assignments the government sends him on. Whether it's testing space equipment or attempting rescues, his quick wits generally save the day.;English;USA;N/A;N/A;N/A;8,6;50;tt0131178;series;;;
True;Golden Apples of the Sun;1973;N/A;06 Jun 1973;86 min;Drama, Thriller;Barrie McLean, Kristen Weingartner;Barrie McLean, Kristen Weingartner;Elizabeth Suzuki, Percy Harkness, Leon Morenzie, Derek Lamb;Pretentious campers get locked in a makeshift chicken coup.;English;Canada;N/A;http://ia.media-imdb.com/images/M/MV5BMTAxOTU1ODMxOTZeQTJeQWpwZ15BbWU3MDE0ODA5MzE@._V1_SX300.jpg;N/A;2,1;129;tt0131993;movie;;;
True;The Sweater;1980;N/A;17 Oct 1984;10 min;Animation, Short, Biography;Sheldon Cohen;Roch Carrier (story), Sheila Fischman (English text);Roch Carrier, Jean-Guy Moreau;A French Canadian boy endures the terrible shame when he receives the hockey sweater of the wrong team.;French, English;Canada;Won 1 BAFTA Film Award. Another 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMTM1NDc4OTc3M15BMl5BanBnXkFtZTYwMDkwODY5._V1_SX300.jpg;N/A;6,9;577;tt0134127;movie;;;
True;Ride with the Devil;1999;R;05 Nov 1999;138 min;Drama, Romance, War;Ang Lee;Daniel Woodrell (novel), James Schamus (screenplay);Tobey Maguire, Jeremy W. Auman, Scott Sener, Skeet Ulrich;Jake Roedel and Jack Bull Chiles are friends in Missouri when the Civil War starts. Women and Blacks have few rights. Jack Bull's dad is killed by Union soldiers, so the young men join the ...;English;USA;1 win.;http://ia.media-imdb.com/images/M/MV5BMjIyMTgzOTQyOV5BMl5BanBnXkFtZTcwMjAyMDcxMw@@._V1_SX300.jpg;69;6,8;10,951;tt0134154;movie;;;
True;#DUPE#;1996;N/A;14 Feb 1996;105 min;Biography, Drama, Sport;Bill Corcoran;Wesley Bishop;Matt Keeslar, Jayne Brook, Len Cariou, Claire Rankin;Based on the true story of Speed Skater Dan Jansen and the loving relationship with his sister Jane. We see Dan go through the motions before and after losing his sister, then see him rise ...;English;Canada, USA;1 win.;N/A;N/A;5,3;114;tt0115763;movie;;;
True;The Woman in White;1997;UNRATED;05 Apr 1998;125 min;Mystery, Thriller;Tim Fywell;Wilkie Collins (novel), David Pirie;Tara Fitzgerald, Justine Waddell, Andrew Lincoln, Susan Vidler;Based upon Wilkie Collins Victorian mystery, the gothic tale tells of a pair of half sisters whose lives end up caught in a grand conspiracy revolving around a mentally ill woman dressed in...;English;UK;3 wins & 3 nominations.;http://ia.media-imdb.com/images/M/MV5BMTQ1NDgzMDAyNl5BMl5BanBnXkFtZTcwMTk0MTAzMQ@@._V1_SX300.jpg;N/A;7,2;800;tt0137279;movie;;;
True;Extramarital;1998;R;09 Aug 1998;91 min;Drama, Mystery, Thriller;Yael Russcol;Don O'Melveny;Traci Lords, Jeff Fahey, Brian Bloom, María Díaz;An aspiring writer (Traci Lords) gets involved in the investigation of her best friend after she is killed during a torrid affair.;English;USA;N/A;http://ia.media-imdb.com/images/M/MV5BMTUwMDI0NTcyMl5BMl5BanBnXkFtZTcwMTk3NDUyMQ@@._V1_SX300.jpg;N/A;4,4;313;tt0137505;movie;;;
True;Mary and Rhoda;2000;UNRATED;07 Feb 2000;86 min;Comedy, Drama, Romance;Barnet Kellman;Katie Ford;Mary Tyler Moore, Valerie Harper, Elon Gold, Christine Ebersole;"The old friends from &quot;The Mary Tyler Moore Show,&quot; Mary and Rhoda, are reunited, only to discover that Mary has a daughter named Rose and Rhoda's daughter is named Meredith.";English;USA;N/A;N/A;N/A;5;327;tt0137937;movie;;;
True;Xica da Silva;1996–;N/A;17 Sep 1996;60 min;N/A;N/A;N/A;Taís Araújo, Drica Moraes, Victor Wagner, Carlos Alberto;In the Colonial Brazil, a smart, sassy and sensual slave rises to become a queen as an important contractor falls for her, all for the anger of a woman obsessed with him.;Portuguese;Brazil;3 wins & 1 nomination.;N/A;N/A;7,8;187;tt0138277;series;;;
True;Reckless;1997;N/A;18 Jan 1998;310 min;Drama, Romance;N/A;N/A;Francesca Annis, Michael Kitchen, Robson Green, Conor Mullen;Young doctor Owen Springer returns to Manchester to care for his ailing father and proceeds to fall in love with an older woman, who just happens to be married to his boss.;English;UK;2 wins & 4 nominations.;http://ia.media-imdb.com/images/M/MV5BNzkwODg4NzQ2NF5BMl5BanBnXkFtZTcwNTkxMjAyMQ@@._V1_SX300.jpg;N/A;7,9;412;tt0138739;series;;;
True;A.W.O.L;2006;N/A;01 Dec 2006;20 min;Short, Action, Drama;Jack Swanstrom;Shane Black;David Morse, John C. McGinley, Caroline Kristiahn, Tuan Tran;Vietnam. 1972. US Army Special Forces Major Cliff Marquette leads a squad ordered to investigate unusual reports and secure a remote jungle temple locals believe has mystical powers. The ...;English;USA;5 wins & 1 nomination.;http://ia.media-imdb.com/images/M/MV5BMjEyNjEyNjUyOF5BMl5BanBnXkFtZTcwMDAzMjU1MQ@@._V1_SX300.jpg;N/A;6;158;tt0138992;movie;;;
True;Tumbling Doll of Flesh;1998;N/A;N/A;72 min;Adult, Horror;Tamakichi Anaru;Tamakichi Anaru;Kanako Ooba, Kikurin, Tamakichi Anaru, Yuuji Kitano;"Kana tries to end her starring role in an abusive porno. For her, the end comes only after she's been reduced to a &quot;Tumbling Doll of Flesh&quot;.";Japanese;Japan;N/A;N/A;N/A;4;251;tt0141459;movie;;;
